tic_name            period       e_period     first_eclipse
tic00055365769     0.591340     0.000000    3325.863547
tic00055222620     5.195463     0.001232    3546.785187
tic00055222619     5.195463     0.001232    3546.785187
tic00055092869     9.356812     0.201571    3544.454000
tic00054060322    12.519326     0.001458    3469.830581
tic00054018297     1.940115     0.000147    3387.986252
tic00054002864     1.127812     0.000048    3386.315702
tic00053735810     4.088950     0.004067    3548.266418
tic00053417999    14.666839   999.000000    3468.828000
tic00053189332     9.288010     0.493954    3553.954000
tic00053085065     2.933105     0.000604    3818.812003
tic00053059882     8.955679     0.004653    3475.886339
tic00052913206    12.416821   999.000000    3471.870000
tic00052910766     1.389121     0.000023    3470.056840
tic00052402384     2.253613     0.000051    3326.668307
tic00052276229     2.514432     0.000320    3472.726776
tic00052154495     2.955448     0.000050    3326.381406
tic00052079677     9.029852     0.001580    3329.217226
tic00051993496     1.440930     0.000110    3325.709419
tic00051155192     3.228278     0.001503    3491.946040
tic00051104846     2.904148     0.000108    3493.869076
tic00050897998     1.485578     0.000120    3469.935072
tic00050849800     1.428408     0.000068    3818.351796
tic00050758245     4.520904   999.000000    3508.516000
tic00050380257     1.348296     0.000017    3326.942455
tic00050380253     1.348294     0.000017    3326.942290
tic00050346583     3.125517     0.000062    3328.588529
tic00050316469     2.650177     0.000060    3354.652961
tic00050271223     0.844919     0.000032    3326.238945
tic00049701947     5.776402     0.004550    3470.022293
tic00049677785     1.593963     0.000232    3355.823835
tic00049615684     2.362441     0.001571    3387.294451
tic00049418981     2.566879     0.000123    3544.185316
tic00049003142     2.502959     0.000080    3544.439408
tic00048658291     1.587768     0.000069    3469.161936
tic00048616335     6.234492     0.004095    3468.566443
tic00048507019    10.791631     0.001366    3687.364068
tic00048450535     4.233927     0.000211    3685.776150
tic00048372732     1.095555     0.000040    3545.586159
tic00048335665     4.609930     0.066049    3545.515000
tic00048191564     9.552977     0.007837    3689.454672
tic00048084398     2.121863     0.000182    3685.591278
tic00047757785    15.663724     0.041305    3717.916134
tic00047390468     0.691858     0.000025    3354.357032
tic00047390165     0.691782     0.000006    3354.358649
tic00047380518     1.095287     0.000063    3544.365068
tic00046627823     6.012762     0.013882    3470.489716
tic00046313508     1.032870     0.000183    3469.278048
tic00045696212    25.340129     0.426396    3552.305000
tic00045599777     5.310372     0.000954    3546.842637
tic00045459396     0.749918     0.000546    3544.659000
tic00043648757     2.697647     0.001306    3439.068072
tic00043647325     3.162047     0.001084    3440.117227
tic00042991745     1.421823     0.000143    3469.078033
tic00042828781     1.471313     0.000156    3468.919065
tic00042244951     4.285110     0.001640    3687.025718
tic00041998476     2.780934     0.000023    3686.216293
tic00041974860     2.850202     0.000036    3354.929917
tic00041896812     1.260877     0.000092    3386.381654
tic00041865880     0.020897     0.000940    3354.473000
tic00041865879     6.882581     0.016153    3375.229566
tic00041861845     1.033604     0.000037    3354.422436
tic00041561453     1.513697     0.000054    3625.173656
tic00041431247    14.145712   999.000000    3692.535000
tic00041259905     5.976181     0.000011    3336.163150
tic00040792629     3.392706     0.000009    3325.711329
tic00040518899     4.022315     0.000092    3329.407365
tic00040518872     2.011246     0.000036    3327.414461
tic00040378419     4.745768     0.000195    3685.876380
tic00040244907     3.317896     0.000230    3685.484316
tic00040038743     3.584333     0.000069    3687.143447
tic00039081778    13.184069     0.141277    3328.951000
tic00039069188     3.350019     0.000031    3327.749478
tic00039069184     3.349976     0.000043    3327.750542
tic00039069183     3.350060     0.000097    3327.750691
tic00039017668     1.917602     0.000067    3325.571587
tic00038964189     1.935571     0.000116    3326.780225
tic00038936416     1.129068     0.000080    3326.239759
tic00038760984     0.668365     0.000001    3325.780746
tic00038699807     1.042305     0.000016    3326.514310
tic00038686737     2.246031     0.001528    3439.994896
tic00038677487     4.079831     0.000710    3442.265276
tic00038494096     4.900999     0.005675    3627.072222
tic00038467679     2.779130     0.000034    3326.253542
tic00038462129     0.475616     0.000000    3325.632797
tic00038458437     1.431467     0.000002    3325.770089
tic00037817410     2.606237     0.000194    3439.308079
tic00037601240     0.730967     0.000103    3468.826497
tic00037489178    10.770933   999.000000    3470.474000
tic00036734222     0.812894     0.000215    3545.252657
tic00035655828    16.145871   999.000000    3550.952000
tic00035516889     0.791567     0.001387    3544.410000
tic00035481236     0.263408   999.003477    3469.223000
tic00034529869    13.376982     0.532753    3474.245000
tic00034236395     0.439646     0.000061    3438.784309
tic00034145330     0.640471     0.000004    3439.166159
tic00034040212     2.268393     0.000031    3355.964360
tic00034037814     1.696491     0.000095    3355.059359
tic00034014194     1.156654     0.000031    3354.332020
tic00033945481     1.065898     0.000039    3354.757583
tic00033945476     1.065902     0.000037    3354.757539
tic00033912852     1.705493     0.000280    3355.761243
tic00033911469     3.386864     0.000318    3357.193126
tic00033832255     2.397098     0.000038    3327.846873
tic00033767525    24.872426     0.139266    3351.973521
tic00033665327     2.054638     0.000814    3387.074600
tic00033492933     0.270813   999.000555    3386.245000
tic00033419790     1.008154     0.000021    3468.611427
tic00032449963     6.519622     0.000281    3574.694354
tic00032306444     1.717970     0.001164    3387.087517
tic00032291835     5.075657     0.435638    3390.057000
tic00032283946    14.104102   999.000000    3389.057000
tic00032267399     1.143842     0.000440    3387.165901
tic00032032835     1.346833     0.000008    3326.401000
tic00031946413     2.532858     0.000007    3327.765396
tic00031928452     7.830072     0.000123    3326.074371
tic00031869094     0.644707     0.000001    3326.206613
tic00031810287     4.761701     0.000058    3548.558496
tic00031796116     0.997087     0.000005    3325.917994
tic00031740968     9.499649     0.000142    3334.141860
tic00031702826     2.953822     0.000046    3327.807372
tic00031653503     6.680233     0.000701    3327.648100
tic00031634976     0.657962     0.000011    3325.609436
tic00031303242     3.523389     0.002633    3441.233751
tic00031134762     3.785904     0.000812    3601.872105
tic00031114838     2.242697     0.000035    3438.624986
tic00031054255     0.873875     0.000011    3438.424806
tic00030828562     3.112614     0.000288    3545.005392
tic00030723320     5.725746     0.000118    3329.075884
tic00030562668     3.854374     0.001971    3545.046718
tic00030382918     0.571974     0.000044    3601.298736
tic00029986808     1.059257     0.000008    3325.626291
tic00029856028     0.274535     0.004773    3386.245000
tic00029854488     2.309610     0.000134    3386.778044
tic00029706981    14.124753   999.000000    3693.910000
tic00028586609     3.867067     0.000374    3820.103994
tic00028498786     0.781732     0.000128    3816.282884
tic00028449295     2.378329     0.000213    3684.682764
tic00028159019     4.622058     0.002077    3684.467293
tic00028107220     2.852143     0.000295    3386.502491
tic00027844498     4.419640     0.000872    3685.946412
tic00027843942     0.760955     0.000013    3684.085587
tic00027767184     3.512926     0.000028    3686.983016
tic00027654882     2.231188     0.000119    3493.390452
tic00027312189     4.177753     0.000103    3687.193462
tic00027006880     9.763135     0.000748    3684.200397
tic00026656583     0.527674     0.000007    3684.415469
tic00026542657    11.005077     0.000335    3685.721806
tic00026489741     2.466762     0.000030    3685.948328
tic00025776767     5.520304     0.001786    3546.973000
tic00025188036     3.392668     0.000400    3471.130875
tic00025116243    16.146255     0.000578    3445.403173
tic00025064529     6.086727     0.000078    3327.969704
tic00024885219     4.205926     0.006874    3389.432681
tic00024694399     5.148095     0.000045    3334.890706
tic00024615996     1.273152     0.000268    3545.545469
tic00024522770     2.131479     0.001002    3439.981503
tic00024433067     3.092865     0.000161    3441.133751
tic00024397947    20.251441     0.172752    3438.805000
tic00024194061     1.262444     0.000036    3626.544919
tic00024133365     7.073475     0.007462    3628.750109
tic00023328912     1.281445     0.003644    3544.286000
tic00023324827    12.306753     0.318080    3544.307000
tic00022641005     6.760754     0.003885    3494.138489
tic00021818238    10.358986     0.525363    3553.265000
tic00021319374     0.880447     0.000077    3817.510838
tic00020922784     5.478298     0.005544    3391.641000
tic00020176492     2.221289     0.000024    3439.828186
tic00019271382     2.588690     0.000462    3546.315600
tic00019193162     2.844581     0.000650    3491.959131
tic00018915591     3.491925     0.000529    3492.790971
tic00018788586     2.762716     0.001663    3546.283733
tic00017451194     2.978571     0.000095    3684.200752
tic00016740101     1.481073     0.000311    3684.919380
tic00016728252     4.852190     0.001106    3685.240415
tic00015795549     0.445594     0.000002    3684.782199
tic00014844585     1.863265     0.000071    3685.421813
tic00014207118     2.704535     0.000201    3684.718850
tic00014081980     2.919308     0.000464    3470.982197
tic00013974582     4.860767     0.000153    3684.979620
tic00013968858     3.485551     0.000692    3684.776317
tic00013325340     0.446543     0.000007    3438.598922
tic00013099313     1.265170     0.000064    3355.294124
tic00013092262    13.249923   999.000000    3358.350000
tic00013092260    13.249923   999.000000    3358.350000
tic00013068083    12.400118     0.344940    3358.891000
tic00013062255     1.651178     0.000031    3439.065550
tic00013021029     3.857399     0.000845    3439.105034
tic00012997213     3.205268     0.000295    3354.516443
tic00012975235     2.320679     0.000302    3354.749607
tic00012915124     3.164288     0.000043    3684.258508
tic00012787199     0.942430     0.000021    3355.074671
tic00012673900     1.910329     0.000120    3683.758878
tic00012672792     4.212118     0.000517    3684.056463
tic00012510956     3.219121     0.000344    3356.354552
tic00012494582     0.830957     0.000016    3684.026762
tic00012158853     1.262293     0.000257    3469.549870
